05_0750_GGA-SAD-0005_TSA1330	SEXPOP_M_SEX OF PARTICIPANTS RESPONSE	SEX	130
05_0750_GGA-SAD-0005_TSA1330	SEXPOP_F_SEX OF PARTICIPANTS RESPONSE	SEX	125
05_0750_GGA-SAD-0005_TSA1330	FEMALE_SEX	SEX	171
05_0750_GGA-SAD-0005_TSA1330	MALE_SEX	SEX	175
05_0750_GGA-SAD-0005_TSA1330	SEXPOP	SEX	51
05_0750_GGA-SAD-0005_TSA1330	SEX_U_SEX	SEX	71
05_0750_GGA-SAD-0005_TSA1330	PKPARM	PKPARMCD	512
05_0750_GGA-SAD-0005_TSA1330	PKPARM_CONCENTRATION_PK PARAMETERS	PKPARMCD	25
05_0750_GGA-SAD-0005_TSA1330	ECG_DOMAIN	STUDY_DOMAIN	7
05_0750_GGA-SAD-0005_TSA1330	ORGAN_MEASUREMENT_DOMAIN	STUDY_DOMAIN	9
05_0750_GGA-SAD-0005_TSA1330	PHARMACOKINETICS_PARAMETERS_DOMAIN	STUDY_DOMAIN	2
05_0750_GGA-SAD-0005_TSA1330	FOOD_WATER_CONSUMPTION_DOMAIN	STUDY_DOMAIN	19
05_0750_GGA-SAD-0005_TSA1330	CARDIOVASCULAR_DOMAIN	STUDY_DOMAIN	2
05_0750_GGA-SAD-0005_TSA1330	CLINICAL_DOMAIN	STUDY_DOMAIN	233
05_0750_GGA-SAD-0005_TSA1330	FETAL_PATOLOGY_FINDINGS_DOMAIN	STUDY_DOMAIN	37
05_0750_GGA-SAD-0005_TSA1330	MACROSCOPIC_FINDINGS_DOMAIN	STUDY_DOMAIN	13
05_0750_GGA-SAD-0005_TSA1330	RESPIRATORY_FINDINGS_DOMAIN	STUDY_DOMAIN	1
05_0750_GGA-SAD-0005_TSA1330	DEATH_DIAGNOSIS_DOMAIN	STUDY_DOMAIN	661
05_0750_GGA-SAD-0005_TSA1330	MICROSCOPIC_FINDINGS_DOMAIN	STUDY_DOMAIN	176
05_0750_GGA-SAD-0005_TSA1330	BODY_WEIGHT_DOMAIN	STUDY_DOMAIN	77
05_0750_GGA-SAD-0005_TSA1330	BEHAVIORAL_DOMAIN	STUDY_DOMAIN	1
05_0750_GGA-SAD-0005_TSA1330	UNIT_/DAY_UNIT	CDISC	11
05_0750_GGA-SAD-0005_TSA1330	UNIT_LM_UNIT	CDISC	13
05_0750_GGA-SAD-0005_TSA1330	EGCATSND_INTERPRETATION_SEND ECG CATEGORY	CDISC	5
05_0750_GGA-SAD-0005_TSA1330	PKUNIT_%_PK UNITS OF MEASURE	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	UNIT_GRAIN_UNIT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_SMALL_FETAL PATHOLOGY FINDINGS RESULT	CDISC	3
05_0750_GGA-SAD-0005_TSA1330	CLCAT_CLINICAL SIGNS_CATEGORY FOR CLINICAL OBSERVATION	CDISC	19
05_0750_GGA-SAD-0005_TSA1330	DIR_INNER_DIRECTIONALITY	CDISC	16
05_0750_GGA-SAD-0005_TSA1330	UNIT_USIEMENS_UNIT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	NY_U_NO YES RESPONSE	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	DIR_ANTERIOR_DIRECTIONALITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	DSTRBN_FOCAL_DISTRIBUTION	CDISC	89
05_0750_GGA-SAD-0005_TSA1330	PPTMDARS_INHIBITOR_PLANNED PHARMACOLOGIC TARGET MODE OF ACTION RESPONSE	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	LAT_LEFT_LATERALITY	CDISC	34
05_0750_GGA-SAD-0005_TSA1330	DIR_DEEP_DIRECTIONALITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	UNIT_HOURS_UNIT	CDISC	13
05_0750_GGA-SAD-0005_TSA1330	UNIT_SEC_UNIT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	EGSTRESC_PREMATURE VENTRICULAR COMPLEX_ECG RESULT	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	DIR_APICAL_DIRECTIONALITY	CDISC	3
05_0750_GGA-SAD-0005_TSA1330	COUNTRY_FRA_COUNTRY	CDISC	26
05_0750_GGA-SAD-0005_TSA1330	LAT_UNILATERAL_LATERALITY	CDISC	86
05_0750_GGA-SAD-0005_TSA1330	DIR_SURFACE_DIRECTIONALITY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	SDOMAIN_MA_SEND DOMAIN ABBREVIATION	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	FREQ_EVERY WEEK_FREQUENCY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	COUNTRY_CHL_COUNTRY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	UNIT_IU_UNIT	CDISC	6
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_LONG_FETAL PATHOLOGY FINDINGS RESULT	CDISC	19
05_0750_GGA-SAD-0005_TSA1330	DIR_UPPER_DIRECTIONALITY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	COUNTRY_DEU_COUNTRY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_ATRESIA_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	DSDECOD_TERMINAL SACRIFICE_STANDARDIZED DISPOSITION TERM	CDISC	73
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_WIDE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	15
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_THICK_FETAL PATHOLOGY FINDINGS RESULT	CDISC	15
05_0750_GGA-SAD-0005_TSA1330	AGEU_WEEKS_AGE UNIT	CDISC	33
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_HEMORRHAGE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	36
05_0750_GGA-SAD-0005_TSA1330	FREQ_BID_FREQUENCY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	PKUWKG_(ML/DAY)/KG_PK UNITS OF MEASURE - WEIGHT KG	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	DIR_INTERMEDIATE_DIRECTIONALITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_DILATATION_FETAL PATHOLOGY FINDINGS RESULT	CDISC	5
05_0750_GGA-SAD-0005_TSA1330	UNIT_BEL_UNIT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	SDOMAIN_FW_SEND DOMAIN ABBREVIATION	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	UNIT_MONTHS_UNIT	CDISC	8
05_0750_GGA-SAD-0005_TSA1330	DIR_OUTER_DIRECTIONALITY	CDISC	22
05_0750_GGA-SAD-0005_TSA1330	COUNTRY_GBR_COUNTRY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	NY_NA_NO YES RESPONSE	CDISC	4
05_0750_GGA-SAD-0005_TSA1330	PORTOT_ALL_PORTION/TOTALITY	CDISC	69
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_THIN_FETAL PATHOLOGY FINDINGS RESULT	CDISC	16
05_0750_GGA-SAD-0005_TSA1330	FXRESCAT_VARIATION_FETAL PATHOLOGY FINDINGS RESULT CATEGORY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	PORTOT_PARTIAL_PORTION/TOTALITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	CLCAT_OPHTHALMOLOGY_CATEGORY FOR CLINICAL OBSERVATION	CDISC	13
05_0750_GGA-SAD-0005_TSA1330	STCAT_TOX_STUDY CATEGORY	CDISC	316
05_0750_GGA-SAD-0005_TSA1330	PORTOT_SEGMENT_PORTION/TOTALITY	CDISC	3
05_0750_GGA-SAD-0005_TSA1330	DSTRBN_MULTIPLE_DISTRIBUTION	CDISC	3
05_0750_GGA-SAD-0005_TSA1330	DSTRBN_MULTIFOCAL_DISTRIBUTION	CDISC	170
05_0750_GGA-SAD-0005_TSA1330	FREQ_OCCASIONAL_FREQUENCY	CDISC	9
05_0750_GGA-SAD-0005_TSA1330	SDOMAIN_MI_SEND DOMAIN ABBREVIATION	CDISC	143
05_0750_GGA-SAD-0005_TSA1330	UNIT_UV_UNIT	CDISC	6
05_0750_GGA-SAD-0005_TSA1330	UNIT_POINT_UNIT	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	FREQ_2 TIMES PER WEEK_FREQUENCY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_AUTOLYSIS_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	PKUNIT_MMOL/L_PK UNITS OF MEASURE	CDISC	232
05_0750_GGA-SAD-0005_TSA1330	NULLFLAV_NO INFORMATION_NULL FLAVOR REASON	CDISC	17
05_0750_GGA-SAD-0005_TSA1330	NULLFLAV_OTHER_NULL FLAVOR REASON	CDISC	60
05_0750_GGA-SAD-0005_TSA1330	PKUNIT_MG/ML_PK UNITS OF MEASURE	CDISC	265
05_0750_GGA-SAD-0005_TSA1330	UNIT_DAYS_UNIT	CDISC	196
05_0750_GGA-SAD-0005_TSA1330	NULLFLAV_NOT APPLICABLE_NULL FLAVOR REASON	CDISC	32
05_0750_GGA-SAD-0005_TSA1330	POSITION_PRONE_POSITION	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	LAT_BILATERAL_LATERALITY	CDISC	148
05_0750_GGA-SAD-0005_TSA1330	PKUNIT_MIU/ML_PK UNITS OF MEASURE	CDISC	69
05_0750_GGA-SAD-0005_TSA1330	LAT_RIGHT_LATERALITY	CDISC	34
05_0750_GGA-SAD-0005_TSA1330	DIR_CRANIAL_DIRECTIONALITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	NY_Y_NO YES RESPONSE	CDISC	6
05_0750_GGA-SAD-0005_TSA1330	UNIT_MILE_UNIT	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	SSTYP_TOXICOKINETICS_SEND STUDY TYPE	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	ICFINDRS_DEAD_IMPLANTATION FINDINGS RESULT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FREQ_AD LIBITUM_FREQUENCY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	PORTOT_HEMI_PORTION/TOTALITY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	FREQ_3 TIMES PER WEEK_FREQUENCY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	RELTYPE_MANY_RELATIONSHIP TYPE	CDISC	4
05_0750_GGA-SAD-0005_TSA1330	VSRESU_RATIO_UNITS FOR VITAL SIGNS RESULTS	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	RELTYPE_ONE_RELATIONSHIP TYPE	CDISC	111
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_EDEMA_FETAL PATHOLOGY FINDINGS RESULT	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	PORTOT_MULTIPLE_PORTION/TOTALITY	CDISC	5
05_0750_GGA-SAD-0005_TSA1330	UNIT_U_UNIT	CDISC	9
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_SHORT_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_LARGE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_SINGLE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	NORMRS_NORMAL_WITHIN NORMAL LIMITS RESULTS	CDISC	3
05_0750_GGA-SAD-0005_TSA1330	DSTRBN_DIFFUSE_DISTRIBUTION	CDISC	32
05_0750_GGA-SAD-0005_TSA1330	UNIT_OD UNIT_UNIT	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FXFINDRS_SUPERNUMERARY_FETAL PATHOLOGY FINDINGS RESULT	CDISC	4
05_0750_GGA-SAD-0005_TSA1330	FREQ_TWICE_FREQUENCY	CDISC	5
05_0750_GGA-SAD-0005_TSA1330	DIR_LOWER_DIRECTIONALITY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	FRM_AEROSOL_PHARMACEUTICAL DOSAGE FORM	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	STCAT_PK_STUDY CATEGORY	CDISC	2
05_0750_GGA-SAD-0005_TSA1330	UNIT_10^12/L_UNIT	CDISC	12
05_0750_GGA-SAD-0005_TSA1330	DIR_DISTAL_DIRECTIONALITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	FREQ_ONCE_FREQUENCY	CDISC	10
05_0750_GGA-SAD-0005_TSA1330	CHRNCTY_SUBACUTE_CHRONICITY	CDISC	1
05_0750_GGA-SAD-0005_TSA1330	NONNEO_ARTIFACT_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1
05_0750_GGA-SAD-0005_TSA1330	NONNEO_FIBROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	17
05_0750_GGA-SAD-0005_TSA1330	NONNEO_DEGENERATION/NECROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1
05_0750_GGA-SAD-0005_TSA1330	NONNEO_AGGREGATE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	131
05_0750_GGA-SAD-0005_TSA1330	NONNEO_INFLAMMATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	2
05_0750_GGA-SAD-0005_TSA1330	NONNEO_ERYTHROPHAGOCYTOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	19
05_0750_GGA-SAD-0005_TSA1330	NONNEO_REGENERATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	4
05_0750_GGA-SAD-0005_TSA1330	NONNEO_BASOPHILIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	16
05_0750_GGA-SAD-0005_TSA1330	NONNEO_MINERALIZATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	31
05_0750_GGA-SAD-0005_TSA1330	NONNEO_ATROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	9
05_0750_GGA-SAD-0005_TSA1330	NONNEO_CYST_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	26
05_0750_GGA-SAD-0005_TSA1330	NONNEO_APOPTOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1
05_0750_GGA-SAD-0005_TSA1330	NONNEO_ACCUMULATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1
05_0750_GGA-SAD-0005_TSA1330	NONNEO_INFILTRATE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	13
05_0750_GGA-SAD-0005_TSA1330	NATIONALITY	UNKNOW	3
05_0750_GGA-SAD-0005_TSA1330	IDEOLOGY	UNKNOW	4
05_0750_GGA-SAD-0005_TSA1330	SET	UNKNOW	13
05_0750_GGA-SAD-0005_TSA1330	DURATION_DOSIS	UNKNOW	187
05_0750_GGA-SAD-0005_TSA1330	ORDINAL	UNKNOW	14
05_0750_GGA-SAD-0005_TSA1330	EMAIL	UNKNOW	2
05_0750_GGA-SAD-0005_TSA1330	URL	UNKNOW	3
05_0750_GGA-SAD-0005_TSA1330	IN_LIFE_OBSERVATION	UNKNOW	12
05_0750_GGA-SAD-0005_TSA1330	COUNTRY	UNKNOW	48
05_0750_GGA-SAD-0005_TSA1330	RELIGION	UNKNOW	1
05_0750_GGA-SAD-0005_TSA1330	PERCENT	UNKNOW	395
05_0750_GGA-SAD-0005_TSA1330	HANDLE	UNKNOW	3
05_0750_GGA-SAD-0005_TSA1330	DURATION	UNKNOW	411
05_0750_GGA-SAD-0005_TSA1330	NOEL_RISK_LEVEL	RISK_LEVEL	4
05_0750_GGA-SAD-0005_TSA1330	NOAEL_RISK_LEVEL	RISK_LEVEL	4
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_ALT_LABORATORY TEST CODE	STUDY_TESTCD	5
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VOLUME_LABORATORY TEST CODE	STUDY_TESTCD	8
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_MET_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	OMTESTCD_THCKN_ORGAN MEASUREMENT TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_SPECIES_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_COLOR_LABORATORY TEST CODE	STUDY_TESTCD	8
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_AST_LABORATORY TEST CODE	STUDY_TESTCD	4
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_GOLD_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_SODIUM_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_APPEAR_LABORATORY TEST CODE	STUDY_TESTCD	4
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_PINV_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	15
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_GLUC_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_STITLE_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	OMTESTCD_WEIGHT_ORGAN MEASUREMENT TEST CODE	STUDY_TESTCD	60
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_LYM_LABORATORY TEST CODE	STUDY_TESTCD	6
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_RECSAC_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	13
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_CREAT_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_LSD_LABORATORY TEST CODE	STUDY_TESTCD	8
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_GLY_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_CELLS_LABORATORY TEST CODE	STUDY_TESTCD	48
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITB12_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_WATER_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITB6_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_RBC_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITB2_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	SCVTSTCD_ACTIVITY_SEND CARDIOVASCULAR TEST CODE	STUDY_TESTCD	5
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITE_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITD3_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_FACTX_LABORATORY TEST CODE	STUDY_TESTCD	2
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_PROT_LABORATORY TEST CODE	STUDY_TESTCD	5
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_NEUT_LABORATORY TEST CODE	STUDY_TESTCD	5
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_OCCBLD_LABORATORY TEST CODE	STUDY_TESTCD	15
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_UREA_LABORATORY TEST CODE	STUDY_TESTCD	11
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_LEAD_LABORATORY TEST CODE	STUDY_TESTCD	2
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_ALB_LABORATORY TEST CODE	STUDY_TESTCD	5
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITB3_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_CELLULAR_LABORATORY TEST CODE	STUDY_TESTCD	38
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_LYMPHOID_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_GLOBUL_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	SCVTSTCD_HR_SEND CARDIOVASCULAR TEST CODE	STUDY_TESTCD	2
05_0750_GGA-SAD-0005_TSA1330	PHSPRPCD_SHAPE_PHYSICAL PROPERTIES TEST CODE	STUDY_TESTCD	4
05_0750_GGA-SAD-0005_TSA1330	PHSPRPCD_DIAMETER_PHYSICAL PROPERTIES TEST CODE	STUDY_TESTCD	3
05_0750_GGA-SAD-0005_TSA1330	VSTESTCD_TEMP_VITAL SIGNS TEST CODE	STUDY_TESTCD	2
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_LYS_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_MCPHG_LABORATORY TEST CODE	STUDY_TESTCD	11
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_TRTDOS_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	294
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_VITC_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	FWTESTCD_FC_FOOD AND WATER CONSUMPTION TEST CODE	STUDY_TESTCD	17
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_PT_LABORATORY TEST CODE	STUDY_TESTCD	2
05_0750_GGA-SAD-0005_TSA1330	BWTESTCD_BW_BODY WEIGHT TEST CODE	STUDY_TESTCD	76
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_TRP_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	LBTESTCD_ALA_LABORATORY TEST CODE	STUDY_TESTCD	1
05_0750_GGA-SAD-0005_TSA1330	STSPRMCD_STDIR_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	6
03_0036_GGA-SAD-0005_TSA1329	ROUTE_OF_ADMINISTRATION	DEFAULT	75
03_0036_GGA-SAD-0005_TSA1329	SPECIES	DEFAULT	2895
03_0036_GGA-SAD-0005_TSA1329	SPECIMEN	DEFAULT	1575
03_0036_GGA-SAD-0005_TSA1329	NO_TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	129
03_0036_GGA-SAD-0005_TSA1329	SENTENCES_QUANTITY_QUANTITY	GENERAL_DOCUMENT	3167
03_0036_GGA-SAD-0005_TSA1329	GROUP	DEFAULT	2083
03_0036_GGA-SAD-0005_TSA1329	ANATOMY	DEFAULT	4880
03_0036_GGA-SAD-0005_TSA1329	TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	172
03_0036_GGA-SAD-0005_TSA1329	TOKENS_QUANTITY_QUANTITY	GENERAL_DOCUMENT	216817
