FXFINDRS_ABSENT_FETAL PATHOLOGY FINDINGS RESULT	CDISC	16	16	0	0
FXFINDRS_ATRESIA_FETAL PATHOLOGY FINDINGS RESULT	CDISC	19	19	0	0
FXFINDRS_AUTOLYSIS_FETAL PATHOLOGY FINDINGS RESULT	CDISC	17	17	0	0
FXFINDRS_DEPRESSION_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1	1	0	0
FXFINDRS_DILATATION_FETAL PATHOLOGY FINDINGS RESULT	CDISC	22	22	0	0
FXFINDRS_DISCOLORED_FETAL PATHOLOGY FINDINGS RESULT	CDISC	12	12	0	0
FXFINDRS_DISTENDED_FETAL PATHOLOGY FINDINGS RESULT	CDISC	9	9	0	0
FXFINDRS_DOUBLED_FETAL PATHOLOGY FINDINGS RESULT	CDISC	6	6	0	0
FXFINDRS_EDEMA_FETAL PATHOLOGY FINDINGS RESULT	CDISC	19	19	0	0
FXFINDRS_HEMORRHAGE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	121	121	0	0
FXFINDRS_LARGE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	53	53	0	0
FXFINDRS_LONG_FETAL PATHOLOGY FINDINGS RESULT	CDISC	20	20	0	0
FXFINDRS_NODULE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	28	28	0	0
FXFINDRS_RETINAL FOLD_FETAL PATHOLOGY FINDINGS RESULT	CDISC	5	5	0	0
FXFINDRS_SHORT_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1	1	0	0
FXFINDRS_SINGLE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	178	178	0	0
FXFINDRS_SMALL_FETAL PATHOLOGY FINDINGS RESULT	CDISC	60	60	0	0
FXFINDRS_SPLIT_FETAL PATHOLOGY FINDINGS RESULT	CDISC	6	6	0	0
FXFINDRS_SUPERNUMERARY_FETAL PATHOLOGY FINDINGS RESULT	CDISC	43	43	0	0
FXFINDRS_THICK_FETAL PATHOLOGY FINDINGS RESULT	CDISC	33	33	0	0
FXFINDRS_THIN_FETAL PATHOLOGY FINDINGS RESULT	CDISC	155	155	0	0
FXFINDRS_UNEXPANDED LUNG_FETAL PATHOLOGY FINDINGS RESULT	CDISC	7	7	0	0
FXFINDRS_WIDE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	15	15	0	0
FXRESCAT_VARIATION_FETAL PATHOLOGY FINDINGS RESULT CATEGORY	CDISC	18	18	0	0
ICFINDRS_DEAD_IMPLANTATION FINDINGS RESULT	CDISC	7452	7452	0	0
LAT_BILATERAL_LATERALITY	CDISC	1021	1021	0	0
LAT_LEFT_LATERALITY	CDISC	74	74	0	0
LAT_RIGHT_LATERALITY	CDISC	84	84	0	0
LAT_UNILATERAL_LATERALITY	CDISC	818	818	0	0
NEOPLASM_NEOPLASM, MALIGNANT_NEOPLASM TYPE	CDISC	1	1	0	0
NORMRS_NORMAL_WITHIN NORMAL LIMITS RESULTS	CDISC	19	19	0	0
NULLFLAV_DERIVED_NULL FLAVOR REASON	CDISC	2	2	0	0
NULLFLAV_INVALID_NULL FLAVOR REASON	CDISC	2	2	0	0
NULLFLAV_NO INFORMATION_NULL FLAVOR REASON	CDISC	20	20	0	0
NULLFLAV_NOT APPLICABLE_NULL FLAVOR REASON	CDISC	227	227	0	0
NULLFLAV_OTHER_NULL FLAVOR REASON	CDISC	450	450	0	0
NY_NA_NO YES RESPONSE	CDISC	13	13	0	0
NY_U_NO YES RESPONSE	CDISC	11	11	0	0
NY_Y_NO YES RESPONSE	CDISC	9	9	0	0
PKUNIT_%_PK UNITS OF MEASURE	CDISC	8	8	0	0
PKUNIT_FG/ML_PK UNITS OF MEASURE	CDISC	1	1	0	0
PKUNIT_H_PK UNITS OF MEASURE	CDISC	21	21	0	0
PKUNIT_MG/ML_PK UNITS OF MEASURE	CDISC	546	546	0	0
PKUNIT_MIU/ML_PK UNITS OF MEASURE	CDISC	69	69	0	0
PKUNIT_ML_PK UNITS OF MEASURE	CDISC	1	1	0	0
PKUNIT_MMOL/L_PK UNITS OF MEASURE	CDISC	578	578	0	0
PKUNIT_NG/ML_PK UNITS OF MEASURE	CDISC	1	1	0	0
PKUNIT_PG/MG_PK UNITS OF MEASURE	CDISC	2	2	0	0
PKUNIT_PG/ML_PK UNITS OF MEASURE	CDISC	55	55	0	0
PKUNIT_UG/ML_PK UNITS OF MEASURE	CDISC	5	5	0	0
PKUNIT_UG_PK UNITS OF MEASURE	CDISC	2	2	0	0
PORTOT_ALL_PORTION/TOTALITY	CDISC	508	508	0	0
PORTOT_HEMI_PORTION/TOTALITY	CDISC	2	2	0	0
PORTOT_MULTIPLE_PORTION/TOTALITY	CDISC	5	5	0	0
PORTOT_PARTIAL_PORTION/TOTALITY	CDISC	6	6	0	0
PORTOT_SEGMENT_PORTION/TOTALITY	CDISC	29	29	0	0
POSITION_PRONE_POSITION	CDISC	1	1	0	0
PPTMDARS_INHIBITOR_PLANNED PHARMACOLOGIC TARGET MODE OF ACTION RESPONSE	CDISC	2	2	0	0
PYRESCAT_UNDETERMINED_PREGNANCY FINDINGS RESULT CATEGORY	CDISC	1	1	0	0
RELTYPE_MANY_RELATIONSHIP TYPE	CDISC	62	62	0	0
RELTYPE_ONE_RELATIONSHIP TYPE	CDISC	473	473	0	0
SDOMAIN_BG_SEND DOMAIN ABBREVIATION	CDISC	30	30	0	0
SDOMAIN_CL_SEND DOMAIN ABBREVIATION	CDISC	11	11	0	0
SDOMAIN_DS_SEND DOMAIN ABBREVIATION	CDISC	9	9	0	0
SDOMAIN_EX_SEND DOMAIN ABBREVIATION	CDISC	25	25	0	0
SDOMAIN_FW_SEND DOMAIN ABBREVIATION	CDISC	4	4	0	0
SDOMAIN_MA_SEND DOMAIN ABBREVIATION	CDISC	6	6	0	0
SDOMAIN_MI_SEND DOMAIN ABBREVIATION	CDISC	1196	1196	0	0
SDOMAIN_PP_SEND DOMAIN ABBREVIATION	CDISC	1	1	0	0
SSTYP_TOXICOKINETICS_SEND STUDY TYPE	CDISC	29	29	0	0
STCAT_PK_STUDY CATEGORY	CDISC	6	6	0	0
STCAT_TOX_STUDY CATEGORY	CDISC	2259	2259	0	0
UNIT_/DAY_UNIT	CDISC	37	37	0	0
UNIT_/WK_UNIT	CDISC	9	9	0	0
UNIT_10^12/L_UNIT	CDISC	12	12	0	0
UNIT_BEL_UNIT	CDISC	1	1	0	0
UNIT_CAPSULE_UNIT	CDISC	2	2	0	0
UNIT_DAYS_UNIT	CDISC	2274	2274	0	0
UNIT_DROP_UNIT	CDISC	1	1	0	0
UNIT_G/KG_UNIT	CDISC	2	2	0	0
UNIT_GRAIN_UNIT	CDISC	1	1	0	0
UNIT_HOURS_UNIT	CDISC	82	82	0	0
UNIT_IU_UNIT	CDISC	60	60	0	0
UNIT_KDA_UNIT	CDISC	1	1	0	0
UNIT_KG/L_UNIT	CDISC	10	10	0	0
UNIT_LM_UNIT	CDISC	106	106	0	0
UNIT_MG/L_UNIT	CDISC	159	159	0	0
UNIT_MG_UNIT	CDISC	1	1	0	0
UNIT_MILE_UNIT	CDISC	2	2	0	0
UNIT_MOL/L_UNIT	CDISC	1	1	0	0
UNIT_MONTHS_UNIT	CDISC	20	20	0	0
UNIT_M_UNIT	CDISC	1	1	0	0
UNIT_OD UNIT_UNIT	CDISC	67	67	0	0
UNIT_POINT_UNIT	CDISC	11	11	0	0
UNIT_SEC_UNIT	CDISC	2	2	0	0
UNIT_SIEMENS_UNIT	CDISC	2	2	0	0
UNIT_TORR_UNIT	CDISC	1	1	0	0
UNIT_UG/L_UNIT	CDISC	280	280	0	0
UNIT_UL_UNIT	CDISC	1	1	0	0
UNIT_USIEMENS_UNIT	CDISC	6	6	0	0
UNIT_UV_UNIT	CDISC	66	66	0	0
UNIT_U_UNIT	CDISC	114	114	0	0
VSRESU_RATIO_UNITS FOR VITAL SIGNS RESULTS	CDISC	71	71	0	0
ANATOMY	DEFAULT	17774	3712	14062	0
DOSE	DEFAULT	3128	0	0	3128
GROUP	DEFAULT	2964	0	0	2964
MODE_OF_ACTION	DEFAULT	381	0	381	0
NO_TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	368	0	190	178
NO_TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	368	0	190	178
ROUTE_OF_ADMINISTRATION	DEFAULT	1541	52	1489	0
SENTENCES_TEXT	DEFAULT	11161	0	0	0
SPECIES	DEFAULT	3006	1430	1576	0
SPECIMEN	DEFAULT	5222	5222	0	0
STATICAL_SIGNIFICANCE	DEFAULT	390	0	0	390
STRAIN	DEFAULT	762	655	107	0
TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	620	0	0	620
TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	620	0	0	620
NONNEO_ACCUMULATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	28	28	0	0
NONNEO_AGGREGATE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	207	207	0	0
NONNEO_APOPTOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	7	7	0	0
NONNEO_ARTIFACT_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_ATROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	80	80	0	0
NONNEO_BASOPHILIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	99	99	0	0
NONNEO_CELL DEBRIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	2	2	0	0
NONNEO_CHOLESTEROL CLEFT_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	5	5	0	0
NONNEO_CRUST_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	16	16	0	0
NONNEO_CRYSTALS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	2	2	0	0
NONNEO_CYSTIC DEGENERATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	7	7	0	0
NONNEO_CYST_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	155	155	0	0
NONNEO_DEGENERATION/NECROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_DEGENERATION/REGENERATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	29	29	0	0
NONNEO_EROSION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	3	3	0	0
NONNEO_ERYTHROPHAGOCYTOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	19	19	0	0
NONNEO_EXTRAMEDULLARY HEMATOPOIESIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	65	65	0	0
NONNEO_FIBROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	100	100	0	0
NONNEO_FOREIGN MATERIAL_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	8	8	0	0
NONNEO_GRANULATION TISSUE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	52	52	0	0
NONNEO_HYPERPLASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	414	414	0	0
NONNEO_HYPERTROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	84	84	0	0
NONNEO_IMMATURITY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	37	37	0	0
NONNEO_INFILTRATE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	854	854	0	0
NONNEO_INFLAMMATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	341	341	0	0
NONNEO_INTERSTITIAL NEPHRITIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	6	6	0	0
NONNEO_KARYOMEGALY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	30	30	0	0
NONNEO_METAPLASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	2	2	0	0
NONNEO_MINERALIZATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	110	110	0	0
NONNEO_MULTINUCLEATED HEPATOCYTES_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	4	4	0	0
NONNEO_PIGMENT_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_PROTEINACEOUS PLUG_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	18	18	0	0
NONNEO_PYELONEPHRITIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	7	7	0	0
NONNEO_REGENERATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	55	55	0	0
NONNEO_RESORPTION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	39	39	0	0
NONNEO_VACUOLATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	11	11	0	0
NONNEO_VESICLE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	45	45	0	0
DECREASE_MANIFESTATION_FINDING	MANIFESTATION_FINDING	1	0	0	1
INCREASE_MANIFESTATION_FINDING	MANIFESTATION_FINDING	152	0	0	152
JUSTPRESENT_MANIFESTATION_FINDING	MANIFESTATION_FINDING	108	0	0	108
ABSTRACT	ORIGINAL MARKUPS	5	0	0	0
ADDRESS	ORIGINAL MARKUPS	4	0	0	0
ADDRLINE	ORIGINAL MARKUPS	2	0	0	0
AFFILIATION	ORIGINAL MARKUPS	11	0	0	0
ANALYTIC	ORIGINAL MARKUPS	18	0	0	0
APPINFO	ORIGINAL MARKUPS	5	0	0	0
APPLICATION	ORIGINAL MARKUPS	5	0	0	0
AUTHOR	ORIGINAL MARKUPS	41	0	0	0
AVAILABILITY	ORIGINAL MARKUPS	5	0	0	0
BACK	ORIGINAL MARKUPS	5	0	0	0
BIBLSCOPE	ORIGINAL MARKUPS	32	0	0	0
BIBLSTRUCT	ORIGINAL MARKUPS	52	0	0	0
BODY	ORIGINAL MARKUPS	5	0	0	0
DATE	ORIGINAL MARKUPS	21	0	0	0
DIV	ORIGINAL MARKUPS	366	0	0	0
ENCODINGDESC	ORIGINAL MARKUPS	5	0	0	0
FIGDESC	ORIGINAL MARKUPS	742	0	0	0
FIGURE	ORIGINAL MARKUPS	742	0	0	0
FILEDESC	ORIGINAL MARKUPS	5	0	0	0
FORENAME	ORIGINAL MARKUPS	40	0	0	0
FORMULA	ORIGINAL MARKUPS	518	0	0	0
HEAD	ORIGINAL MARKUPS	1089	0	0	0
IDNO	ORIGINAL MARKUPS	6	0	0	0
IMPRINT	ORIGINAL MARKUPS	52	0	0	0
LABEL	ORIGINAL MARKUPS	743	0	0	0
LICENCE	ORIGINAL MARKUPS	5	0	0	0
LISTBIBL	ORIGINAL MARKUPS	5	0	0	0
MONOGR	ORIGINAL MARKUPS	52	0	0	0
NOTE	ORIGINAL MARKUPS	263	0	0	0
ORGNAME	ORIGINAL MARKUPS	21	0	0	0
P	ORIGINAL MARKUPS	1514	0	0	0
PERSNAME	ORIGINAL MARKUPS	39	0	0	0
POSTCODE	ORIGINAL MARKUPS	2	0	0	0
PROFILEDESC	ORIGINAL MARKUPS	5	0	0	0
PUBLICATIONSTMT	ORIGINAL MARKUPS	5	0	0	0
PUBLISHER	ORIGINAL MARKUPS	7	0	0	0
PUBPLACE	ORIGINAL MARKUPS	2	0	0	0
REF	ORIGINAL MARKUPS	287	0	0	0
RESPSTMT	ORIGINAL MARKUPS	2	0	0	0
SETTLEMENT	ORIGINAL MARKUPS	2	0	0	0
SOURCEDESC	ORIGINAL MARKUPS	5	0	0	0
SURNAME	ORIGINAL MARKUPS	36	0	0	0
TABLE	ORIGINAL MARKUPS	574	0	0	0
TEI	ORIGINAL MARKUPS	5	0	0	0
TEIHEADER	ORIGINAL MARKUPS	5	0	0	0
TEXT	ORIGINAL MARKUPS	5	0	0	0
TITLE	ORIGINAL MARKUPS	69	0	0	0
TITLESTMT	ORIGINAL MARKUPS	5	0	0	0
PKPARM	PKPARMCD	4055	0	4055	0
PKPARM_CONCENTRATION_PK PARAMETERS	PKPARMCD	188	188	0	0
PKPARM_MAX CONC_PK PARAMETERS	PKPARMCD	36	36	0	0
PKPARM_RATIO CMAX_PK PARAMETERS	PKPARMCD	1	1	0	0
PKPARM_TIME OF CMAX_PK PARAMETERS	PKPARMCD	13	13	0	0
LOAEL_RISK_LEVEL	RISK_LEVEL	1	0	0	1
NOAEL_RISK_LEVEL	RISK_LEVEL	5	0	0	5
NOEL_RISK_LEVEL	RISK_LEVEL	5	0	0	5
FEMALE_SEX	SEX	1397	0	0	1397
MALE_SEX	SEX	1510	0	0	1510
SEXPOP	SEX	838	0	838	0
SEXPOP_BOTH_SEX OF PARTICIPANTS RESPONSE	SEX	145	145	0	0
SEXPOP_F_SEX OF PARTICIPANTS RESPONSE	SEX	720	720	0	0
SEXPOP_M_SEX OF PARTICIPANTS RESPONSE	SEX	750	750	0	0
SEX_U_SEX	SEX	486	486	0	0
LBTEST	STUDY TEST CODE(LBTEST) ETOX	2455	0	2455	0
BEHAVIORAL_DOMAIN	STUDY_DOMAIN	17	0	17	0
BODY_WEIGHT_DOMAIN	STUDY_DOMAIN	297	0	5	292
BODY_WEIGHT_GAIN_DOMAIN	STUDY_DOMAIN	30	0	0	30
CARDIOVASCULAR_DOMAIN	STUDY_DOMAIN	38	0	5	33
CLINICAL_DOMAIN	STUDY_DOMAIN	2253	0	1776	477
DEATH_DIAGNOSIS_DOMAIN	STUDY_DOMAIN	9597	0	9209	388
ECG_DOMAIN	STUDY_DOMAIN	28	0	25	3
FETAL_PATOLOGY_FINDINGS_DOMAIN	STUDY_DOMAIN	219	0	219	0
FOOD_WATER_CONSUMPTION_DOMAIN	STUDY_DOMAIN	148	0	115	33
MACROSCOPIC_FINDINGS_DOMAIN	STUDY_DOMAIN	46	0	0	46
MICROSCOPIC_FINDINGS_DOMAIN	STUDY_DOMAIN	1447	0	0	1447
ORGAN_MEASUREMENT_DOMAIN	STUDY_DOMAIN	333	0	0	333
PHARMACOKINETICS_PARAMETERS_DOMAIN	STUDY_DOMAIN	6	0	0	6
RESPIRATORY_FINDINGS_DOMAIN	STUDY_DOMAIN	3	0	3	0
BWTESTCD_BW_BODY WEIGHT TEST CODE	STUDY_TESTCD	273	273	0	0
BWTESTCD_TERMBW_BODY WEIGHT TEST CODE	STUDY_TESTCD	1	1	0	0
DDTESTCD_DEATHD_DEATH DIAGNOSIS TEST CODE	STUDY_TESTCD	3	3	0	0
FMTESTCD_LENGTH_FETAL MEASUREMENT TEST CODE	STUDY_TESTCD	1	1	0	0
FWTESTCD_FC_FOOD AND WATER CONSUMPTION TEST CODE	STUDY_TESTCD	111	111	0	0
FWTESTCD_WC_FOOD AND WATER CONSUMPTION TEST CODE	STUDY_TESTCD	1	1	0	0
FXTESTCD_EXTREXAM_FETAL PATHOLOGY FINDINGS TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_ALA_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_ALB_LABORATORY TEST CODE	STUDY_TESTCD	18	18	0	0
LBTESTCD_ALP_LABORATORY TEST CODE	STUDY_TESTCD	6	6	0	0
LBTESTCD_ALT_LABORATORY TEST CODE	STUDY_TESTCD	11	11	0	0
LBTESTCD_ANISO_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_APOJ_LABORATORY TEST CODE	STUDY_TESTCD	45	45	0	0
LBTESTCD_APPEAR_LABORATORY TEST CODE	STUDY_TESTCD	12	12	0	0
LBTESTCD_APTT_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_AST_LABORATORY TEST CODE	STUDY_TESTCD	10	10	0	0
LBTESTCD_B2MICG_LABORATORY TEST CODE	STUDY_TESTCD	28	28	0	0
LBTESTCD_BACT_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_BASO_LABORATORY TEST CODE	STUDY_TESTCD	11	11	0	0
LBTESTCD_BILDIR_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_BILEAC_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_BILIND_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_BILI_LABORATORY TEST CODE	STUDY_TESTCD	21	21	0	0
LBTESTCD_BLASTRUB_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_CALB_LABORATORY TEST CODE	STUDY_TESTCD	45	45	0	0
LBTESTCD_CASTS_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_CA_LABORATORY TEST CODE	STUDY_TESTCD	19	19	0	0
LBTESTCD_CCL18_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_CELLS_LABORATORY TEST CODE	STUDY_TESTCD	544	544	0	0
LBTESTCD_CELLULAR_LABORATORY TEST CODE	STUDY_TESTCD	38	38	0	0
LBTESTCD_CEMORPH_LABORATORY TEST CODE	STUDY_TESTCD	6	6	0	0
LBTESTCD_CHOL_LABORATORY TEST CODE	STUDY_TESTCD	9	9	0	0
LBTESTCD_CITRATE_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_CLARITY_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_CL_LABORATORY TEST CODE	STUDY_TESTCD	9	9	0	0
LBTESTCD_COLOR_LABORATORY TEST CODE	STUDY_TESTCD	88	88	0	0
LBTESTCD_CONSIST_LABORATORY TEST CODE	STUDY_TESTCD	41	41	0	0
LBTESTCD_CREAT_LABORATORY TEST CODE	STUDY_TESTCD	12	12	0	0
LBTESTCD_CYSTATC_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_DENSITY_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_EGF_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_EOS_LABORATORY TEST CODE	STUDY_TESTCD	13	13	0	0
LBTESTCD_EPIC_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_ESTRDIOL_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_ETHANOL_LABORATORY TEST CODE	STUDY_TESTCD	13	13	0	0
LBTESTCD_FACTII_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_FACTX_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_FIBRINO_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_FLUORIDE_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_FSH_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_GLOBUL_LABORATORY TEST CODE	STUDY_TESTCD	16	16	0	0
LBTESTCD_GLUC_LABORATORY TEST CODE	STUDY_TESTCD	50	50	0	0
LBTESTCD_GLUTAM_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_GLY_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
