NONNEO_ANGIECTASIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	3	3	0	0
NONNEO_APOPTOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	44	44	0	0
NONNEO_ARTIFACT_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	4	4	0	0
NONNEO_ATROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	299	299	0	0
NONNEO_BASOPHILIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	6	6	0	0
NONNEO_BASOPHILIC FOCUS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	6	6	0	0
NONNEO_CELL DEBRIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	38	38	0	0
NONNEO_CRUST_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	14	14	0	0
NONNEO_CYST_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	242	242	0	0
NONNEO_DEGENERATION/NECROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_ECTASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	16	16	0	0
NONNEO_EMBOLUS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_EROSION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	7	7	0	0
NONNEO_ERYTHROPHAGOCYTOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	44	44	0	0
NONNEO_EXFOLIATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	62	62	0	0
NONNEO_FIBROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	104	104	0	0
NONNEO_FOREIGN MATERIAL_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	5	5	0	0
NONNEO_GLIOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	10	10	0	0
NONNEO_GLOMERULOPATHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	14	14	0	0
NONNEO_GLOMERULOSCLEROSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_GRANULATION TISSUE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	3	3	0	0
NONNEO_GRANULOMA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	50	50	0	0
NONNEO_HYDROCEPHALUS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	5	5	0	0
NONNEO_HYPERKERATOSIS_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	25	25	0	0
NONNEO_HYPERPLASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	118	118	0	0
NONNEO_HYPERTROPHY/HYPERPLASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_HYPERTROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	331	331	0	0
NONNEO_HYPOPLASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_IMMATURITY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	236	236	0	0
NONNEO_INCLUSION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	27	27	0	0
NONNEO_INFILTRATE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	581	581	0	0
NONNEO_INFLAMMATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	209	209	0	0
NONNEO_METAPLASIA_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	22	22	0	0
NONNEO_MINERALIZATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	201	201	0	0
NONNEO_MULTINUCLEATED GIANT CELL_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	26	26	0	0
NONNEO_PARASITE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	3	3	0	0
NONNEO_PIGMENT_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	13	13	0	0
NONNEO_PROTEINACEOUS PLUG_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	7	7	0	0
NONNEO_REGENERATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	40	40	0	0
NONNEO_RESORPTION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	33	33	0	0
NONNEO_ULCER_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	3	3	0	0
NONNEO_VACUOLATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	22	22	0	0
SENTENCES_QUANTITY	GENERAL_DOCUMENT	38351	0	0	0
TOKENS_QUANTITY	GENERAL_DOCUMENT	922432	0	0	0
DECREASE_MANIFESTATION_FINDING	MANIFESTATION_FINDING	197	0	0	197
INCREASE_MANIFESTATION_FINDING	MANIFESTATION_FINDING	907	0	0	907
JUSTPRESENT_MANIFESTATION_FINDING	MANIFESTATION_FINDING	1169	0	0	1169
TRANSITORY_MANIFESTATION_FINDING	MANIFESTATION_FINDING	4	0	0	4
ABSTRACT	ORIGINAL MARKUPS	46	0	0	0
ADDRESS	ORIGINAL MARKUPS	37	0	0	0
ADDRLINE	ORIGINAL MARKUPS	30	0	0	0
AFFILIATION	ORIGINAL MARKUPS	32	0	0	0
ANALYTIC	ORIGINAL MARKUPS	499	0	0	0
APPINFO	ORIGINAL MARKUPS	46	0	0	0
APPLICATION	ORIGINAL MARKUPS	46	0	0	0
AUTHOR	ORIGINAL MARKUPS	2515	0	0	0
AVAILABILITY	ORIGINAL MARKUPS	46	0	0	0
BACK	ORIGINAL MARKUPS	46	0	0	0
BIBLSCOPE	ORIGINAL MARKUPS	1455	0	0	0
BIBLSTRUCT	ORIGINAL MARKUPS	2529	0	0	0
BODY	ORIGINAL MARKUPS	46	0	0	0
COUNTRY	ORIGINAL MARKUPS	13	0	0	0
DATE	ORIGINAL MARKUPS	405	0	0	0
DIV	ORIGINAL MARKUPS	1748	0	0	0
EDITOR	ORIGINAL MARKUPS	29	0	0	0
ENCODINGDESC	ORIGINAL MARKUPS	46	0	0	0
FIGDESC	ORIGINAL MARKUPS	2026	0	0	0
FIGURE	ORIGINAL MARKUPS	2026	0	0	0
FILEDESC	ORIGINAL MARKUPS	46	0	0	0
FORENAME	ORIGINAL MARKUPS	2464	0	0	0
FORMULA	ORIGINAL MARKUPS	2117	0	0	0
HEAD	ORIGINAL MARKUPS	3674	0	0	0
IDNO	ORIGINAL MARKUPS	928	0	0	0
IMPRINT	ORIGINAL MARKUPS	2529	0	0	0
LABEL	ORIGINAL MARKUPS	2077	0	0	0
LICENCE	ORIGINAL MARKUPS	46	0	0	0
LISTBIBL	ORIGINAL MARKUPS	46	0	0	0
MEETING	ORIGINAL MARKUPS	19	0	0	0
MONOGR	ORIGINAL MARKUPS	2529	0	0	0
NOTE	ORIGINAL MARKUPS	798	0	0	0
ORGNAME	ORIGINAL MARKUPS	115	0	0	0
P	ORIGINAL MARKUPS	4230	0	0	0
PERSNAME	ORIGINAL MARKUPS	2501	0	0	0
POSTBOX	ORIGINAL MARKUPS	1	0	0	0
POSTCODE	ORIGINAL MARKUPS	12	0	0	0
PROFILEDESC	ORIGINAL MARKUPS	46	0	0	0
PTR	ORIGINAL MARKUPS	33	0	0	0
PUBLICATIONSTMT	ORIGINAL MARKUPS	46	0	0	0
PUBLISHER	ORIGINAL MARKUPS	90	0	0	0
PUBPLACE	ORIGINAL MARKUPS	16	0	0	0
REF	ORIGINAL MARKUPS	1029	0	0	0
REGION	ORIGINAL MARKUPS	3	0	0	0
RESPSTMT	ORIGINAL MARKUPS	56	0	0	0
REVISIONDESC	ORIGINAL MARKUPS	1	0	0	0
SETTLEMENT	ORIGINAL MARKUPS	16	0	0	0
SOURCEDESC	ORIGINAL MARKUPS	46	0	0	0
SURNAME	ORIGINAL MARKUPS	2313	0	0	0
TABLE	ORIGINAL MARKUPS	1295	0	0	0
TEI	ORIGINAL MARKUPS	46	0	0	0
TEIHEADER	ORIGINAL MARKUPS	46	0	0	0
TEXT	ORIGINAL MARKUPS	46	0	0	0
TITLE	ORIGINAL MARKUPS	2988	0	0	0
TITLESTMT	ORIGINAL MARKUPS	46	0	0	0
PKPARM	PKPARMCD	8539	0	8539	0
PKPARMCD_TMAX_PK PARAMETERS CODE	PKPARMCD	1	1	0	0
PKPARM_CONCENTRATION_PK PARAMETERS	PKPARMCD	351	351	0	0
PKPARM_MAX CONC_PK PARAMETERS	PKPARMCD	91	91	0	0
PKPARM_MIN CONC_PK PARAMETERS	PKPARMCD	2	2	0	0
PKPARM_TIME OF CMAX_PK PARAMETERS	PKPARMCD	24	24	0	0
NOAEL_RISK_LEVEL	RISK_LEVEL	21	0	0	21
NOEL_RISK_LEVEL	RISK_LEVEL	13	0	0	13
FEMALE_SEX	SEX	2649	0	0	2649
MALE_SEX	SEX	2698	0	0	2698
SEXPOP	SEX	2757	0	2757	0
SEXPOP_BOTH_SEX OF PARTICIPANTS RESPONSE	SEX	954	954	0	0
SEXPOP_F_SEX OF PARTICIPANTS RESPONSE	SEX	1828	1828	0	0
SEXPOP_M_SEX OF PARTICIPANTS RESPONSE	SEX	1941	1941	0	0
SEX_U_SEX	SEX	613	613	0	0
LBTEST	STUDY TEST CODE(LBTEST) ETOX	5366	0	5366	0
BEHAVIORAL_DOMAIN	STUDY_DOMAIN	218	0	218	0
BODY_WEIGHT_DOMAIN	STUDY_DOMAIN	841	0	62	779
BODY_WEIGHT_GAIN_DOMAIN	STUDY_DOMAIN	136	0	3	133
