FXFINDRS_NODULE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1	1	0	0
FXFINDRS_OPACITY_FETAL PATHOLOGY FINDINGS RESULT	CDISC	3	3	0	0
FXFINDRS_PALE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	4	4	0	0
FXFINDRS_SINGLE_FETAL PATHOLOGY FINDINGS RESULT	CDISC	16	16	0	0
FXFINDRS_SMALL_FETAL PATHOLOGY FINDINGS RESULT	CDISC	14	14	0	0
FXFINDRS_THIN_FETAL PATHOLOGY FINDINGS RESULT	CDISC	1	1	0	0
FXRESCAT_VARIATION_FETAL PATHOLOGY FINDINGS RESULT CATEGORY	CDISC	3	3	0	0
LAT_BILATERAL_LATERALITY	CDISC	1	1	0	0
LAT_LEFT_LATERALITY	CDISC	6	6	0	0
LAT_RIGHT_LATERALITY	CDISC	2	2	0	0
NCDSEX_INDETERMINATE_NONCLINICAL DART SEX	CDISC	1	1	0	0
NORMRS_NORMAL_WITHIN NORMAL LIMITS RESULTS	CDISC	4	4	0	0
NULLFLAV_NOT APPLICABLE_NULL FLAVOR REASON	CDISC	31	31	0	0
NULLFLAV_OTHER_NULL FLAVOR REASON	CDISC	45	45	0	0
NY_NA_NO YES RESPONSE	CDISC	3	3	0	0
PKUNIT_%_PK UNITS OF MEASURE	CDISC	6	6	0	0
PKUNIT_H_PK UNITS OF MEASURE	CDISC	6	6	0	0
PKUNIT_MG/ML_PK UNITS OF MEASURE	CDISC	34	34	0	0
PKUNIT_MMOL/L_PK UNITS OF MEASURE	CDISC	19	19	0	0
PORTOT_ALL_PORTION/TOTALITY	CDISC	115	115	0	0
PORTOT_ENTIRE_PORTION/TOTALITY	CDISC	1	1	0	0
PORTOT_HEMI_PORTION/TOTALITY	CDISC	5	5	0	0
PORTOT_MULTIPLE_PORTION/TOTALITY	CDISC	1	1	0	0
PORTOT_PARTIAL_PORTION/TOTALITY	CDISC	24	24	0	0
PORTOT_SEGMENT_PORTION/TOTALITY	CDISC	1	1	0	0
RELTYPE_MANY_RELATIONSHIP TYPE	CDISC	2	2	0	0
RELTYPE_ONE_RELATIONSHIP TYPE	CDISC	39	39	0	0
SDOMAIN_BG_SEND DOMAIN ABBREVIATION	CDISC	2	2	0	0
SDOMAIN_CO_SEND DOMAIN ABBREVIATION	CDISC	3	3	0	0
SDOMAIN_EX_SEND DOMAIN ABBREVIATION	CDISC	44	44	0	0
SDOMAIN_FW_SEND DOMAIN ABBREVIATION	CDISC	7	7	0	0
SDOMAIN_MI_SEND DOMAIN ABBREVIATION	CDISC	3	3	0	0
SSTYP_TOXICOKINETICS_SEND STUDY TYPE	CDISC	30	30	0	0
STCAT_P_STUDY CATEGORY	CDISC	3	3	0	0
STCAT_TOX_STUDY CATEGORY	CDISC	11	11	0	0
UNIT_/DAY_UNIT	CDISC	7	7	0	0
UNIT_/H_UNIT	CDISC	1	1	0	0
UNIT_DAYS_UNIT	CDISC	91	91	0	0
UNIT_HOURS_UNIT	CDISC	34	34	0	0
UNIT_IU_UNIT	CDISC	4	4	0	0
UNIT_MG/L_UNIT	CDISC	11	11	0	0
UNIT_POINT_UNIT	CDISC	2	2	0	0
UNIT_SEC_UNIT	CDISC	8	8	0	0
UNIT_UG/L_UNIT	CDISC	4	4	0	0
VSRESU_RATIO_UNITS FOR VITAL SIGNS RESULTS	CDISC	46	46	0	0
ANATOMY	DEFAULT	798	244	554	0
DOSE	DEFAULT	238	0	0	238
GROUP	DEFAULT	45	0	0	45
MODE_OF_ACTION	DEFAULT	47	0	47	0
NO_TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	18	0	7	11
NO_TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	18	0	7	11
ROUTE_OF_ADMINISTRATION	DEFAULT	100	9	91	0
SENTENCES_TEXT	DEFAULT	1309	0	0	0
SPECIES	DEFAULT	57	7	50	0
SPECIMEN	DEFAULT	352	352	0	0
STATICAL_SIGNIFICANCE	DEFAULT	76	0	0	76
STRAIN	DEFAULT	16	0	16	0
TREATMENT_RELATED_EFFECT_DETECTED	DEFAULT	21	0	0	21
TREATMENT_RELATED_EFFECT_DETECTED_SENTENCE	DEFAULT	21	0	0	21
NONNEO_ACCUMULATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	5	5	0	0
NONNEO_ATROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	6	6	0	0
NONNEO_CHRONIC PROGRESSIVE NEPHROPATHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	2	2	0	0
NONNEO_HYPERTROPHY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	6	6	0	0
NONNEO_INFILTRATE_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_INFLAMMATION_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	6	6	0	0
NONNEO_KARYOMEGALY_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	1	1	0	0
NONNEO_ULCER_NON-NEOPLASTIC FINDING TYPE	FINDING (SRFNDNG)	5	5	0	0
SENTENCES_QUANTITY	GENERAL_DOCUMENT	1309	0	0	0
TOKENS_QUANTITY	GENERAL_DOCUMENT	38434	0	0	0
DECREASE_MANIFESTATION_FINDING	MANIFESTATION_FINDING	34	0	0	34
INCREASE_MANIFESTATION_FINDING	MANIFESTATION_FINDING	67	0	0	67
JUSTPRESENT_MANIFESTATION_FINDING	MANIFESTATION_FINDING	187	0	0	187
ABSTRACT	ORIGINAL MARKUPS	8	0	0	0
ANALYTIC	ORIGINAL MARKUPS	9	0	0	0
APPINFO	ORIGINAL MARKUPS	8	0	0	0
APPLICATION	ORIGINAL MARKUPS	8	0	0	0
AUTHOR	ORIGINAL MARKUPS	1	0	0	0
AVAILABILITY	ORIGINAL MARKUPS	8	0	0	0
BACK	ORIGINAL MARKUPS	8	0	0	0
BIBLSTRUCT	ORIGINAL MARKUPS	13	0	0	0
BODY	ORIGINAL MARKUPS	8	0	0	0
DATE	ORIGINAL MARKUPS	8	0	0	0
DIV	ORIGINAL MARKUPS	123	0	0	0
ENCODINGDESC	ORIGINAL MARKUPS	8	0	0	0
FIGDESC	ORIGINAL MARKUPS	39	0	0	0
FIGURE	ORIGINAL MARKUPS	39	0	0	0
FILEDESC	ORIGINAL MARKUPS	8	0	0	0
FORMULA	ORIGINAL MARKUPS	3	0	0	0
HEAD	ORIGINAL MARKUPS	141	0	0	0
IMPRINT	ORIGINAL MARKUPS	13	0	0	0
LABEL	ORIGINAL MARKUPS	39	0	0	0
LICENCE	ORIGINAL MARKUPS	8	0	0	0
LISTBIBL	ORIGINAL MARKUPS	8	0	0	0
MONOGR	ORIGINAL MARKUPS	13	0	0	0
NOTE	ORIGINAL MARKUPS	57	0	0	0
P	ORIGINAL MARKUPS	585	0	0	0
PERSNAME	ORIGINAL MARKUPS	1	0	0	0
PROFILEDESC	ORIGINAL MARKUPS	8	0	0	0
PUBLICATIONSTMT	ORIGINAL MARKUPS	8	0	0	0
PUBLISHER	ORIGINAL MARKUPS	8	0	0	0
REF	ORIGINAL MARKUPS	49	0	0	0
SOURCEDESC	ORIGINAL MARKUPS	8	0	0	0
SURNAME	ORIGINAL MARKUPS	1	0	0	0
TABLE	ORIGINAL MARKUPS	31	0	0	0
TEI	ORIGINAL MARKUPS	8	0	0	0
TEIHEADER	ORIGINAL MARKUPS	8	0	0	0
TEXT	ORIGINAL MARKUPS	8	0	0	0
TITLE	ORIGINAL MARKUPS	15	0	0	0
TITLESTMT	ORIGINAL MARKUPS	8	0	0	0
PKPARM	PKPARMCD	388	0	388	0
PKPARM_CONCENTRATION_PK PARAMETERS	PKPARMCD	45	45	0	0
PKPARM_MAX CONC_PK PARAMETERS	PKPARMCD	11	11	0	0
PKPARM_TIME OF CMAX_PK PARAMETERS	PKPARMCD	1	1	0	0
NOAEL_RISK_LEVEL	RISK_LEVEL	12	0	0	12
FEMALE_SEX	SEX	387	0	0	387
MALE_SEX	SEX	279	0	0	279
SEXPOP	SEX	110	0	110	0
SEXPOP_BOTH_SEX OF PARTICIPANTS RESPONSE	SEX	62	62	0	0
SEXPOP_F_SEX OF PARTICIPANTS RESPONSE	SEX	37	37	0	0
SEXPOP_M_SEX OF PARTICIPANTS RESPONSE	SEX	24	24	0	0
SEX_U_SEX	SEX	24	24	0	0
LBTEST	STUDY TEST CODE(LBTEST) ETOX	508	0	508	0
BEHAVIORAL_DOMAIN	STUDY_DOMAIN	6	0	6	0
BODY_WEIGHT_DOMAIN	STUDY_DOMAIN	11	0	3	8
BODY_WEIGHT_GAIN_DOMAIN	STUDY_DOMAIN	1	0	0	1
CLINICAL_DOMAIN	STUDY_DOMAIN	388	0	306	82
DEATH_DIAGNOSIS_DOMAIN	STUDY_DOMAIN	103	0	103	0
FERTILITY_DOMAIN	STUDY_DOMAIN	3	0	3	0
FETAL_PATOLOGY_FINDINGS_DOMAIN	STUDY_DOMAIN	10	0	10	0
FOOD_WATER_CONSUMPTION_DOMAIN	STUDY_DOMAIN	61	0	18	43
MACROSCOPIC_FINDINGS_DOMAIN	STUDY_DOMAIN	20	0	0	20
MICROSCOPIC_FINDINGS_DOMAIN	STUDY_DOMAIN	43	0	0	43
ORGAN_MEASUREMENT_DOMAIN	STUDY_DOMAIN	35	0	0	35
PHARMACOKINETICS_PARAMETERS_DOMAIN	STUDY_DOMAIN	3	0	0	3
RESPIRATORY_FINDINGS_DOMAIN	STUDY_DOMAIN	25	0	25	0
BWTESTCD_BW_BODY WEIGHT TEST CODE	STUDY_TESTCD	9	9	0	0
FWTESTCD_FC_FOOD AND WATER CONSUMPTION TEST CODE	STUDY_TESTCD	7	7	0	0
FWTESTCD_WC_FOOD AND WATER CONSUMPTION TEST CODE	STUDY_TESTCD	5	5	0	0
LBTESTCD_ALA_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_ALB_LABORATORY TEST CODE	STUDY_TESTCD	28	28	0	0
LBTESTCD_ALP_LABORATORY TEST CODE	STUDY_TESTCD	12	12	0	0
LBTESTCD_ALT_LABORATORY TEST CODE	STUDY_TESTCD	14	14	0	0
LBTESTCD_APOJ_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_APPEAR_LABORATORY TEST CODE	STUDY_TESTCD	18	18	0	0
LBTESTCD_ASP_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_AST_LABORATORY TEST CODE	STUDY_TESTCD	15	15	0	0
LBTESTCD_BACT_LABORATORY TEST CODE	STUDY_TESTCD	9	9	0	0
LBTESTCD_BASO_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_BILI_LABORATORY TEST CODE	STUDY_TESTCD	16	16	0	0
LBTESTCD_CA_LABORATORY TEST CODE	STUDY_TESTCD	7	7	0	0
LBTESTCD_CELLS_LABORATORY TEST CODE	STUDY_TESTCD	15	15	0	0
LBTESTCD_CELLULAR_LABORATORY TEST CODE	STUDY_TESTCD	7	7	0	0
LBTESTCD_CHOL_LABORATORY TEST CODE	STUDY_TESTCD	8	8	0	0
LBTESTCD_CITRATE_LABORATORY TEST CODE	STUDY_TESTCD	10	10	0	0
LBTESTCD_CL_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_CREAT_LABORATORY TEST CODE	STUDY_TESTCD	31	31	0	0
LBTESTCD_CRYSTALS_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_CYSTATC_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_DENSITY_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_EOS_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_FACTII_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_GLDH_LABORATORY TEST CODE	STUDY_TESTCD	7	7	0	0
LBTESTCD_GLOBUL_LABORATORY TEST CODE	STUDY_TESTCD	8	8	0	0
LBTESTCD_GLUC_LABORATORY TEST CODE	STUDY_TESTCD	18	18	0	0
LBTESTCD_GLUTAM_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_HCT_LABORATORY TEST CODE	STUDY_TESTCD	5	5	0	0
LBTESTCD_INSULIN_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_KETONES_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_KRCYMG_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_K_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_LEAD_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_LGUNSCE_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_LSD_LABORATORY TEST CODE	STUDY_TESTCD	79	79	0	0
LBTESTCD_LYM_LABORATORY TEST CODE	STUDY_TESTCD	14	14	0	0
LBTESTCD_MCPHG_LABORATORY TEST CODE	STUDY_TESTCD	7	7	0	0
LBTESTCD_MNC_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_MONO_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_NEUT_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_OCCBLD_LABORATORY TEST CODE	STUDY_TESTCD	4	4	0	0
LBTESTCD_PHOS_LABORATORY TEST CODE	STUDY_TESTCD	9	9	0	0
LBTESTCD_PLAT_LABORATORY TEST CODE	STUDY_TESTCD	7	7	0	0
LBTESTCD_PROT_LABORATORY TEST CODE	STUDY_TESTCD	28	28	0	0
LBTESTCD_PT_LABORATORY TEST CODE	STUDY_TESTCD	2	2	0	0
LBTESTCD_RBC_LABORATORY TEST CODE	STUDY_TESTCD	3	3	0	0
LBTESTCD_RETI_LABORATORY TEST CODE	STUDY_TESTCD	5	5	0	0
LBTESTCD_SODIUM_LABORATORY TEST CODE	STUDY_TESTCD	9	9	0	0
LBTESTCD_SPGRAV_LABORATORY TEST CODE	STUDY_TESTCD	6	6	0	0
LBTESTCD_TRIG_LABORATORY TEST CODE	STUDY_TESTCD	6	6	0	0
LBTESTCD_TYR_LABORATORY TEST CODE	STUDY_TESTCD	1	1	0	0
LBTESTCD_UREA_LABORATORY TEST CODE	STUDY_TESTCD	10	10	0	0
LBTESTCD_UROBIL_LABORATORY TEST CODE	STUDY_TESTCD	6	6	0	0
LBTESTCD_VOLUME_LABORATORY TEST CODE	STUDY_TESTCD	40	40	0	0
LBTESTCD_WBC_LABORATORY TEST CODE	STUDY_TESTCD	13	13	0	0
OMTESTCD_THCKN_ORGAN MEASUREMENT TEST CODE	STUDY_TESTCD	3	3	0	0
OMTESTCD_WEIGHT_ORGAN MEASUREMENT TEST CODE	STUDY_TESTCD	29	29	0	0
SCVTSTCD_ACTIVITY_SEND CARDIOVASCULAR TEST CODE	STUDY_TESTCD	27	27	0	0
STSPRMCD_DOSDUR_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	3	3	0	0
STSPRMCD_PINV_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	6	6	0	0
STSPRMCD_RECSAC_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	20	20	0	0
STSPRMCD_ROUTE_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	1	1	0	0
STSPRMCD_SDESIGN_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	1	1	0	0
STSPRMCD_SPECIES_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	4	4	0	0
STSPRMCD_STDIR_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	10	10	0	0
STSPRMCD_TRTDOS_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	219	219	0	0
STSPRMCD_WATER_SEND TRIAL SUMMARY PARAMETER TEST CODE	STUDY_TESTCD	6	6	0	0
VSTESTCD_TEMP_VITAL SIGNS TEST CODE	STUDY_TESTCD	36	36	0	0
COUNTRY	UNKNOW	35	0	0	35
DURATION	UNKNOW	456	0	0	456
DURATION_DOSIS	UNKNOW	312	0	0	312
IDEOLOGY	UNKNOW	3	0	0	3
IN_LIFE_OBSERVATION	UNKNOW	175	0	175	0
NATIONALITY	UNKNOW	6	0	0	6
ORDINAL	UNKNOW	22	0	0	22
PERCENT	UNKNOW	204	0	0	204
SET	UNKNOW	8	0	0	8
